Date,Open,High,Low,Close,Adj Close,Volume,Ticker
6/27/19,162.7100067,164,161.2599945,163.2299957,162.8509369,11136000,NVDA
6/28/19,165,165.3699951,162.3500061,164.2299957,163.8486176,9941700,NVDA
7/1/19,172.5700073,173.9499969,164.6600037,166.1699982,165.7841187,17788300,NVDA
7/2/19,165.5,166.3500061,161.6999969,162.2299957,161.8532562,10005700,NVDA
7/3/19,163.1699982,163.3999939,160.3399963,162.75,162.3720551,6165900,NVDA
7/5/19,160.3999939,160.5800018,157.6799927,160.2299957,159.8579102,9913800,NVDA
7/8/19,157.8300018,158.5899963,156,157.2100067,156.8449402,8244700,NVDA
7/9/19,155.5099945,158.4400024,155,157.3099976,156.9447021,8571500,NVDA
7/10/19,159.0599976,162.3699951,158.5,160.0599976,159.6883087,11301900,NVDA
7/11/19,163,167.9199982,161.5,166.2799988,165.8938599,17064000,NVDA
7/12/19,167.3999939,170.4700012,167.3999939,167.6100006,167.2207794,12659800,NVDA
7/15/19,168.4600067,169.1100006,166.1300049,167.2700043,166.8815613,7246000,NVDA
7/16/19,166.6699982,168.1699982,164.8399963,167.0800018,166.6920013,8536100,NVDA
7/17/19,167.1499939,169.9900055,165.9700012,169.7100067,169.3159027,8705100,NVDA
7/18/19,170.1300049,172.7100067,167.8500061,170.1799927,169.7848053,11079500,NVDA
7/19/19,171.7200012,171.9799957,168.1999969,168.4400024,168.0488434,8622400,NVDA
7/22/19,169.3000031,171.8399963,169,171.3200073,170.9221649,7898500,NVDA
7/23/19,172.8999939,175.7400055,172.2700043,175.6600037,175.2520752,10704400,NVDA
7/24/19,177.3999939,178.8899994,174.3399963,178.6600037,178.2451172,9155900,NVDA
7/25/19,176.9900055,177.5,172.4400024,173.3800049,172.9773712,9817500,NVDA
7/26/19,174.4700012,176.9499969,174.4700012,175.0700073,174.6634674,6854000,NVDA
7/29/19,174.7799988,175.4700012,171.2700043,174.8200073,174.414032,6204000,NVDA
7/30/19,172.9499969,175.9400024,172.3699951,175.4499969,175.042572,4944300,NVDA
7/31/19,174.1799927,174.2200012,167.0200043,168.7200012,168.328186,8985400,NVDA
8/1/19,169.1399994,172.7799988,162.8200073,164.9199982,164.5370178,10530300,NVDA
8/2/19,161.1900024,163.9799957,159.2799988,161.1900024,160.8156738,10708700,NVDA
8/5/19,153.8000031,153.8500061,148.8999939,150.7899933,150.4398346,14728900,NVDA
8/6/19,153.8000031,155.6300049,150.4299927,152.3500061,151.9962158,9031800,NVDA
8/7/19,149.8999939,154.3699951,149.1999969,153.8899994,153.5326385,9314000,NVDA
8/8/19,156.2100067,158.3099976,153.8999939,158.2599945,157.8924866,7732500,NVDA
8/9/19,156.6100006,156.75,152.1499939,154.1799927,153.8219452,8545400,NVDA
8/12/19,152.0800018,154.1799927,150.5700073,151.4499969,151.0982971,6980000,NVDA
8/13/19,151.3899994,157.8999939,149.8200073,156.0500031,155.6876221,8798900,NVDA
8/14/19,152.5,152.9499969,148.3099976,150.0700073,149.7215118,10497000,NVDA
8/15/19,150.8300018,151.6300049,147.3899994,148.7700043,148.4245148,11930000,NVDA
8/16/19,159.3500061,161.5399933,156.8800049,159.5599976,159.1894684,25199000,NVDA
8/19/19,164.1199951,171.4199982,163.4700012,170.7799988,170.3834076,20377800,NVDA
8/20/19,170.5599976,170.5800018,167.0200043,167.8699951,167.4801483,11579700,NVDA
8/21/19,170.5299988,173.4499969,169.6600037,171.2299957,170.8323669,10681100,NVDA
8/22/19,171.6199951,173.3300018,169.8999939,171.4799957,171.0817719,7587200,NVDA
8/23/19,168.3999939,170.5899963,161.6399994,162.4400024,162.0627899,14201400,NVDA
8/26/19,165.6100006,166.5800018,163.9100037,165.4499969,165.0657806,7955200,NVDA
8/27/19,166.9900055,167.1000061,160.6199951,161.8000031,161.4242706,7274200,NVDA
8/28/19,160.5800018,163.3399963,159,161.2200012,161.004837,6390300,NVDA
8/29/19,164.8999939,168.3000031,164.7599945,167,166.7771149,8949400,NVDA
8/30/19,168.8600006,170.8600006,166.7799988,167.5099945,167.286438,7265400,NVDA
9/3/19,164.5800018,165.9100037,163.25,164.1699982,163.950882,7403500,NVDA
9/4/19,166.6100006,169.0599976,166.6100006,168.7599945,168.5347595,5693200,NVDA
9/5/19,172.8699951,179.9900055,172.8000031,179.7400055,179.5001221,17391900,NVDA
9/6/19,178.8000031,181.0899963,177.1199951,178.6499939,178.4115601,9424400,NVDA
9/9/19,179.8999939,183.9799957,179.8399963,180.5,180.2590942,10438100,NVDA
9/10/19,179.1799927,184.25,178.7899933,183.1799927,182.9355164,8820300,NVDA
9/11/19,183.7700043,186.2700043,182.6000061,184.3300018,184.0839844,9037800,NVDA
9/12/19,186.1999969,188.3999939,183.9499969,184.2700043,184.0240631,8196000,NVDA
9/13/19,181.5899963,183.0800018,180.1799927,181.9400024,181.6971893,8114800,NVDA
9/16/19,178.9199982,181.6000061,178.5,180.2100067,179.9694824,5795800,NVDA
9/17/19,180.4799957,181.2400055,178.6100006,181.0700073,180.8283539,5576200,NVDA
9/18/19,180.7899933,181.4199982,176.5,179.9799957,179.7397766,6453800,NVDA
9/19/19,180.2200012,180.9600067,176.5099945,176.9400024,176.7038422,6136900,NVDA
9/20/19,176.8999939,177.8500061,172.2799988,172.6900024,172.4595337,8756100,NVDA
9/23/19,172.6999969,176.6699982,172.5500031,174.8399963,174.6066589,6242800,NVDA
9/24/19,176.1000061,177.2899933,171.1000061,172.5299988,172.2997284,7931700,NVDA
9/25/19,172.5099945,179.0200043,170.7100067,178.2299957,177.9921265,7710800,NVDA
9/26/19,177.8399963,178.1900024,175.2899933,177.3399963,177.1033173,5864100,NVDA
9/27/19,175.6600037,177.6999969,169.3200073,171.7599945,171.5307617,9051400,NVDA
9/30/19,172.8000031,174.4799957,171.5399933,174.0700073,173.8376923,4654600,NVDA
10/1/19,175,181,173.8099976,174,173.7677612,9150200,NVDA
10/2/19,173.1199951,173.6000061,170.1300049,173.0399933,172.8090515,7334300,NVDA
10/3/19,173.2200012,181.5599976,172,181.3099976,181.0680084,11264700,NVDA
10/4/19,181.3999939,183.1499939,178.7799988,181.9700012,181.7271271,6638100,NVDA
10/7/19,184.5800018,188.3399963,184.2299957,184.3300018,184.0839844,12024600,NVDA
10/8/19,180.6399994,180.6399994,176.5,177.2299957,176.993454,11110900,NVDA
10/9/19,180.3200073,182.6999969,179.1600037,180.7100067,180.4688263,7310300,NVDA
10/10/19,180.6199951,185.0800018,180.4100037,183.0299988,182.7857208,7728100,NVDA
10/11/19,186.4100037,189.3399963,185.6499939,185.9900055,185.7417755,11160100,NVDA
10/14/19,185.6399994,187.3699951,184.3899994,186.5299988,186.2810516,5001000,NVDA
10/15/19,190.1600037,199.2899933,189.6000061,196.3699951,196.1079102,16603100,NVDA
10/16/19,195,199.2200012,193.75,194.2100067,193.9508057,10723600,NVDA
10/17/19,196,197.8099976,192.1000061,194.2899933,194.0306854,6585900,NVDA
10/18/19,194.3099976,195.6199951,187.5,190.4900055,190.2357635,7686000,NVDA
10/21/19,192.9600067,196.5500031,192.1999969,196.0099945,195.7483978,6546700,NVDA
10/22/19,198.3000031,202.5299988,195.3000031,195.6100006,195.3489227,8218000,NVDA
10/23/19,192.3099976,195.6600037,191.0299988,195.0899963,194.8296204,6997900,NVDA
10/24/19,196.75,198.2100067,195.3800049,196.8600006,196.5972748,5800500,NVDA
10/25/19,200.1000061,205.3800049,199.7899933,204.5399933,204.2670135,10577300,NVDA
10/28/19,206.3000031,208.8999939,205.1199951,206.7899933,206.5140076,8269800,NVDA
10/29/19,206.2299957,206.4900055,202.1399994,202.9199982,202.6491699,5280900,NVDA
10/30/19,204,204.2299957,200.2599945,203,202.7290649,5149000,NVDA
10/31/19,202.1600037,203,197.8099976,201.0200043,200.7517242,5243300,NVDA
11/1/19,199.6000061,203.8899994,198.5899963,202.5899963,202.3196106,7091000,NVDA
11/4/19,205.8500061,211,204.9199982,210.5,210.2190704,9417900,NVDA
11/5/19,210.4900055,211.5399933,207.6799927,209.6100006,209.330246,7521700,NVDA
11/6/19,208.6399994,209.6699982,204.1100006,207.6300049,207.35289,6725300,NVDA
11/7/19,211.1100006,211.6999969,206.5399933,208.3399963,208.0619354,7008500,NVDA
11/8/19,207.6600037,209.0500031,206.1499939,207.7799988,207.5026855,4727500,NVDA
11/11/19,207.75,209.1100006,204.2799988,208.1799927,207.9021454,6085900,NVDA
11/12/19,209.7200012,211.8600006,208.3099976,209.6100006,209.330246,7087600,NVDA
11/13/19,208.3500061,209.4600067,205.8999939,208.5700073,208.2916412,7504700,NVDA
11/14/19,208.9299927,209.8800049,206.5200043,209.7899933,209.5099945,12952000,NVDA
11/15/19,209.6999969,211.7799988,200.6399994,204.1900024,203.9174805,26340700,NVDA
11/18/19,203.8899994,213.3500061,203.7700043,212.2799988,211.9966888,14364700,NVDA
11/19/19,211.0299988,211.9799957,205.6499939,207.9900055,207.7124176,10364100,NVDA
11/20/19,207.0700073,214.5500031,206.5599976,211.1799927,210.8981476,11814700,NVDA
11/21/19,211,213.2400055,209.3099976,210.1799927,209.8994751,7209700,NVDA
11/22/19,211.0899963,212.9600067,209.9400024,210.8899994,210.6085358,5602500,NVDA
11/25/19,216.0399933,221.4100037,215.5200043,221.2100067,220.9147644,12661900,NVDA
11/26/19,220.5,220.6900024,216.7400055,217,216.7103729,9631100,NVDA
11/27/19,218.6699982,220.0500031,217.1799927,218.2400055,218.1095428,5394600,NVDA
11/29/19,217,218.1399994,215.7799988,216.7400055,216.6104431,3538900,NVDA
12/2/19,216.4600067,217,208.6399994,209.25,209.1249084,9300900,NVDA
12/3/19,201.8699951,207.8200073,200.3699951,207.6600037,207.5358734,11630800,NVDA
12/4/19,211.0200043,211.9199982,208.2700043,209.4199982,209.2948151,6835600,NVDA
12/5/19,210.3000031,210.9299927,207.5099945,208.7400055,208.6152191,4622100,NVDA
12/6/19,211.5200043,213.4900055,211.1199951,212.1699982,212.0431671,5805900,NVDA
12/9/19,211.25,214.3699951,210.8999939,212.1699982,212.0431671,5297000,NVDA
12/10/19,213.3800049,216.0599976,211.2599945,213.9799957,213.8520813,6409700,NVDA
12/11/19,214.3999939,217.5599976,214.3000031,217.3399963,217.210083,5844900,NVDA
12/12/19,216.1799927,224.8000031,215.8200073,224.0700073,223.9360657,10108700,NVDA
12/13/19,224.1900024,228.9799957,221.8200073,223.9900055,223.8561096,11367600,NVDA
12/16/19,225.8999939,228.0599976,224.7700043,225.1499939,225.0154114,8024400,NVDA
12/17/19,225.8999939,229.1999969,225.5200043,228.2899933,228.1535339,8029900,NVDA
12/18/19,229.6900024,231.9400024,229.3500061,229.5099945,229.3728027,8588700,NVDA
12/19/19,230.8999939,236,230.6999969,235.4600067,235.3192596,11134000,NVDA
12/20/19,238.1300049,240.3899994,237.3600006,239.3699951,239.2268982,15076100,NVDA
12/23/19,240.5200043,241.8099976,238.3899994,238.8200073,238.6772461,8876500,NVDA
12/24/19,238.1999969,239.3099976,236.8200073,238.6199951,238.477356,3471600,NVDA
12/26/19,238.7599945,240.3200073,238,239.1900024,239.0470276,4571300,NVDA
12/27/19,239.8000031,240.3399963,235.8099976,236.8699951,236.7283936,6366100,NVDA
12/30/19,235.9900055,236.1999969,231.0599976,232.3200073,232.1811371,6451400,NVDA
12/31/19,230.8999939,235.6799927,230.1300049,235.3000031,235.1593475,5775100,NVDA
1/2/19,44.47999954,45.34000015,44.45000076,45.22000122,44.2647438,14320400,ORCL
1/3/19,44.75,45.5,44.40999985,44.77999878,43.8340416,19868700,ORCL
1/4/19,45.36999893,46.95000076,45.25,46.70999908,45.72327042,20984000,ORCL
1/7/19,46.93000031,48.11000061,46.47000122,47.45000076,46.44763565,17967900,ORCL
1/8/19,47.93000031,48.36000061,47.20000076,47.88000107,46.86855698,16255700,ORCL
1/9/19,46.63999939,48.22999954,46.61000061,47.77999878,46.77066422,19100200,ORCL
1/10/19,47.38000107,47.97999954,46.88000107,47.81999969,46.80982208,16652700,ORCL
1/11/19,47.66999817,48.61999893,47.36999893,48.29000092,47.26989746,16397400,ORCL
1/14/19,47.84999847,48.34000015,47.61999893,48.18000031,47.16222,14869400,ORCL
1/15/19,47.47000122,48.52999878,47.40999985,48.38000107,47.54549026,12142100,ORCL
1/16/19,48.58000183,48.79000092,48.04999924,48.06000137,47.23101044,14114000,ORCL
1/17/19,48.00999832,48.90999985,47.81000137,48.58000183,47.74204254,12711200,ORCL
1/18/19,48.93999863,49.56999969,48.86999893,49.27000046,48.42014313,15930600,ORCL
1/22/19,48.84000015,49.16999817,48.65999985,48.93999863,48.09583282,13318700,ORCL
1/23/19,49.18999863,49.47999954,48.83000183,49.24000168,48.39065933,15551200,ORCL
1/24/19,49.25999832,49.43000031,48.86999893,49.20000076,48.35134506,11442200,ORCL
1/25/19,49.59999847,49.90000153,49.45000076,49.79999924,48.94099808,16656600,ORCL
1/28/19,49.45000076,49.72999954,49.20999908,49.52000046,48.6658287,11799100,ORCL
1/29/19,49.38999939,49.91999817,49.18999863,49.61000061,48.75427628,10838600,ORCL
1/30/19,49.86000061,50.5,49.59999847,50.36000061,49.49133682,13483800,ORCL
1/31/19,50.24000168,50.5,50.06999969,50.22999954,49.3635788,20403600,ORCL
2/1/19,50.52000046,51.09999847,50.29000092,50.81000137,49.93357849,14849600,ORCL
2/4/19,50.38000107,51.25,50.38000107,51.02999878,50.14978027,12221200,ORCL
2/5/19,51.16999817,51.36999893,50.88999939,51.24000168,50.35615921,13345500,ORCL
2/6/19,51.18999863,51.49000168,50.97000122,51.25999832,50.37580872,9220900,ORCL
2/7/19,50.79000092,50.99000168,50.16999817,50.22000122,49.35375214,14905000,ORCL
2/8/19,50.09000015,51.02999878,49.81999969,51.02999878,50.14978027,11535600,ORCL
2/11/19,50.95999908,51.47999954,50.95000076,51.22999954,50.34632874,9714500,ORCL
2/12/19,51.45999908,51.54999924,51.18999863,51.22000122,50.33650589,14188500,ORCL
2/13/19,51.25,51.54999924,50.95000076,51.41999817,50.53305054,11342600,ORCL
2/14/19,51.24000168,51.75,51.09000015,51.47999954,50.59201813,11155300,ORCL
2/15/19,51.13000107,51.72000122,51.06999969,51.72000122,50.82788086,13822200,ORCL
2/19/19,51.47999954,52.18000031,51.24000168,52.02000046,51.12270355,12357500,ORCL
2/20/19,52,52.20999908,51.5,51.77000046,50.87701797,13440900,ORCL
2/21/19,51.63000107,52.34999847,51.50999832,52.11000061,51.21115112,14759500,ORCL
2/22/19,52.38999939,52.59999847,52.20000076,52.47999954,51.57476807,11689700,ORCL
2/25/19,52.75,53.02999878,52.45999908,52.56000137,51.65338898,14722200,ORCL
2/26/19,52.45999908,52.88000107,52.24000168,52.59999847,51.69269943,12041300,ORCL
2/27/19,52.52000046,52.63999939,52.25999832,52.38000107,51.47649765,10674200,ORCL
2/28/19,52.20000076,52.50999832,52.04999924,52.13000107,51.23080826,31856900,ORCL
3/1/19,52.5,52.72999954,52.36999893,52.50999832,51.60425186,15757700,ORCL
3/4/19,52.66999817,52.84999847,51.56999969,52.04000092,51.14236069,14850100,ORCL
3/5/19,52.04000092,52.59000015,52.02000046,52.36000061,51.45684052,16291900,ORCL
3/6/19,52.31000137,52.75,52.13000107,52.34999847,51.44701385,12389300,ORCL
3/7/19,52.20000076,53.13000107,52.18999863,52.58000183,51.67304611,16624100,ORCL
3/8/19,52.34999847,52.77999878,52.13000107,52.77000046,51.85976791,15071100,ORCL
3/11/19,51.93999863,53.18000031,51.90999985,52.65999985,51.75166702,20027700,ORCL
3/12/19,52.66999817,53.29000092,52.58000183,52.79999924,51.88924789,18048500,ORCL
3/13/19,53.06000137,53.47000122,52.74000168,53.06000137,52.14476776,19490800,ORCL
3/14/19,52.97999954,53.40000153,52.84999847,53.04999924,52.13493347,24000300,ORCL
3/15/19,51.40000153,53.38999939,51,52.93999863,52.0268364,43340200,ORCL
3/18/19,52.86999893,53.95999908,52.77999878,53.45999908,52.53786469,21953600,ORCL
3/19/19,53.79999924,54.38000107,53.75,54.04000092,53.10785675,19214000,ORCL
3/20/19,53.88999939,54.18999863,52.50999832,52.63999939,51.73200989,24111600,ORCL
3/21/19,52.63000107,54.04999924,52.34999847,54.04000092,53.10785675,16686300,ORCL
3/22/19,53.61999893,53.88000107,52.74000168,52.77000046,51.85976791,16201500,ORCL
3/25/19,52.56000137,52.93999863,52.22999954,52.74000168,51.83028793,11755900,ORCL
3/26/19,53.29000092,53.54000092,53.06000137,53.27999878,52.36097336,11657600,ORCL
3/27/19,53.27999878,53.65000153,52.31000137,52.81000137,51.89908218,12636000,ORCL
3/28/19,53,53.29999924,52.79000092,53.18999863,52.27252197,9103100,ORCL
3/29/19,53.47000122,53.74000168,53.25,53.70999908,52.78355408,11485700,ORCL
4/1/19,53.88000107,54.65000153,53.84999847,54.58000183,53.6385498,15191700,ORCL
4/2/19,54.40999985,54.5,53.88000107,54.15000153,53.21596146,10812100,ORCL
4/3/19,54.15999985,54.38999939,53.86000061,54.06000137,53.12751389,12853400,ORCL
4/4/19,53.86000061,54.15000153,53.40999985,53.81999969,52.89165497,9978800,ORCL
4/5/19,53.74000168,54.18999863,53.74000168,53.93000031,52.99975586,10016300,ORCL
4/8/19,53.72999954,53.93000031,53.33000183,53.72000122,52.79338455,10126700,ORCL
4/9/19,53.5,54.09999847,53.47000122,53.83000183,52.90148544,9789000,ORCL
4/10/19,53.61999893,54.15999985,53.59999847,53.97000122,53.2766037,8477300,ORCL
4/11/19,54.04999924,54.18999863,53.52000046,53.79000092,53.0989151,8147600,ORCL
4/12/19,54.09999847,54.5,53.86999893,54.5,53.79979324,9014000,ORCL
4/15/19,54.5,54.75,54.31000137,54.63000107,53.92812347,7694900,ORCL
4/16/19,54.66999817,54.90999985,54.33000183,54.59000015,53.88863373,7265200,ORCL
4/17/19,54.68000031,54.83000183,54.38999939,54.47999954,53.78004837,7792200,ORCL
4/18/19,54.43999863,54.66999817,54.22999954,54.52000046,53.81953812,8233000,ORCL
4/22/19,54.40000153,54.68000031,54.20000076,54.61999893,53.91825104,6088100,ORCL
4/23/19,54.75,55.13999939,54.72000122,54.93999863,54.23413849,10923400,ORCL
4/24/19,55,55.52999878,54.95999908,55.18000031,54.47105408,8769800,ORCL
4/25/19,55.15000153,55.22000122,54.58000183,55.00999832,54.3032341,8226100,ORCL
4/26/19,55.22000122,55.49000168,55.00999832,55.40999985,54.69810104,7101600,ORCL
4/29/19,55.29000092,55.49000168,55.08000183,55.08000183,54.37234497,6443000,ORCL
4/30/19,55.06000137,55.38000107,54.84000015,55.33000183,54.619133,10562300,ORCL
5/1/19,55.31999969,55.41999817,54.79999924,54.88000107,54.1749115,7792700,ORCL
5/2/19,54.81000137,55.04999924,54.45999908,54.59999847,53.89850998,9652200,ORCL
5/3/19,54.79999924,55.02000046,54.66999817,54.79000092,54.0860672,11066500,ORCL
5/6/19,53.90000153,55,53.83000183,54.84999847,54.145298,9305400,ORCL
5/7/19,54.20000076,54.63999939,53.65000153,54,53.30621719,11712400,ORCL
5/8/19,54.34999847,54.43000031,53.81000137,53.99000168,53.29634857,10729800,ORCL
5/9/19,53.45999908,54.34999847,53.08000183,54.25,53.55300522,10711800,ORCL
5/10/19,53.77000046,54.97000122,53.50999832,54.65000153,53.94786453,11200300,ORCL
5/13/19,53.72000122,53.95000076,53.38999939,53.43000031,52.7435379,10664700,ORCL
5/14/19,53.63999939,54.61999893,53.36000061,54.13000107,53.43454742,11520800,ORCL
5/15/19,53.90999985,54.81000137,53.84000015,54.56000137,53.85902405,8573000,ORCL
5/16/19,54.90999985,55.15000153,54.54999924,54.63999939,53.93799591,10013800,ORCL
5/17/19,54.18999863,54.91999817,54.18999863,54.5,53.79979324,9057100,ORCL
5/20/19,53.95000076,54.36000061,53.52999878,53.65999985,52.97058487,9820200,ORCL
5/21/19,54.20999908,54.27000046,54.02999878,54.16999817,53.47402954,8482000,ORCL
5/22/19,54.22999954,54.54999924,54.04000092,54.20000076,53.50364685,8389700,ORCL
5/23/19,53.72000122,53.72000122,52.50999832,53.08000183,52.39803696,11213900,ORCL
5/24/19,53.38000107,53.47000122,52.59000015,52.77000046,52.09201813,9090700,ORCL
5/28/19,53.08000183,53.27999878,51.75,51.75,51.08512115,28230400,ORCL
5/29/19,51.43000031,51.81000137,51.04999924,51.68999863,51.02589417,12448700,ORCL
5/30/19,51.93000031,52.02999878,51.45999908,51.72000122,51.05551147,8569500,ORCL
5/31/19,51.24000168,51.36000061,50.50999832,50.59999847,49.94989777,11847100,ORCL
6/3/19,50.56000137,51.08000183,49.88999939,50.24000168,49.5945282,17434400,ORCL
6/4/19,50.79000092,52.24000168,50.63000107,52.02000046,51.35165405,17073200,ORCL
6/5/19,52.77999878,53.24000168,51.84999847,52.09999847,51.43062592,15855300,ORCL
6/6/19,52.09000015,52.74000168,51.86000061,52.59000015,51.91433334,10266900,ORCL
6/7/19,52.79999924,53.41999817,52.77999878,53.25999832,52.57572174,11591800,ORCL
6/10/19,53.68000031,54.40999985,53.56999969,54.00999832,53.316082,12984600,ORCL
6/11/19,54.5,54.61000061,53.84000015,53.93999863,53.24698639,11288400,ORCL
6/12/19,53.68000031,54.04999924,53.43000031,53.61999893,52.93109512,10235400,ORCL
6/13/19,53.97999954,53.97999954,53.43999863,53.84000015,53.14826965,11289100,ORCL
6/14/19,53.61000061,53.83000183,53.27999878,53.27999878,52.59546661,12973000,ORCL
6/17/19,53.34000015,53.54999924,52.95000076,53.13000107,52.44739532,15207900,ORCL
6/18/19,52.86000061,53.59999847,52.40999985,52.90000153,52.22034836,20999700,ORCL
6/19/19,52.75,53.13000107,52.25,52.68000031,52.00317383,35449500,ORCL
6/20/19,55.97999954,57.47000122,55.52999878,56.99000168,56.25780487,54173900,ORCL
6/21/19,57.13999939,57.15000153,56.06000137,56.11999893,55.39897537,45169000,ORCL
6/24/19,56.25,57.29999924,55.90000153,56.74000168,56.01101685,19544200,ORCL
6/25/19,56.86999893,57.18000031,56.06000137,56.06999969,55.34962082,25462100,ORCL
6/26/19,56.43000031,56.84999847,56.24000168,56.65999985,55.93204117,15045200,ORCL
6/27/19,57,57.38999939,56.75999832,56.77000046,56.04063034,12605800,ORCL
6/28/19,56.90000153,57.08000183,56.36000061,56.97000122,56.23806,42570500,ORCL
7/1/19,57.15000153,58.09000015,57.02999878,58.00999832,57.26469421,20438300,ORCL
7/2/19,57.88000107,58.56000137,57.77000046,58.45999908,57.70891571,17569600,ORCL
7/3/19,58.45000076,58.95000076,58.38000107,58.86000061,58.10377502,9989100,ORCL
7/5/19,58.52999878,59.52000046,58.34000015,59.27999878,58.51837921,13838900,ORCL
7/8/19,59.18999863,59.66999817,59.00999832,59.52999878,58.76516724,16105600,ORCL
7/9/19,59.20000076,59.63000107,59.00999832,59.59999847,58.83427048,14348600,ORCL
7/10/19,59.93999863,60.5,59.75,60.15000153,59.37720108,16059100,ORCL
7/11/19,60.18000031,60.20999908,59.40000153,59.99000168,59.21926117,11150200,ORCL
7/12/19,60.09000015,60.09000015,59.29999924,59.81000137,59.04157257,11234300,ORCL
7/15/19,59.84999847,59.84999847,59.25,59.52999878,58.76516724,10721600,ORCL
7/16/19,59.16999817,59.47999954,58.59000015,58.61000061,58.09119034,9698900,ORCL
7/17/19,58.79999924,58.95000076,57.99000168,57.99000168,57.47668076,9090900,ORCL
7/18/19,57.68999863,58.13999939,57.59999847,58.11999893,57.60552216,11883400,ORCL
7/19/19,58.31000137,58.52999878,57.52000046,57.54000092,57.03065872,11663500,ORCL
7/22/19,57.88000107,58.08000183,57.54999924,57.59999847,57.09012985,8761700,ORCL
7/23/19,58.06000137,58.13999939,57.45000076,57.45000076,56.94145584,8141100,ORCL
7/24/19,57.45000076,58.22000122,57.38000107,58.11000061,57.59561539,10778700,ORCL
7/25/19,58.36999893,58.63000107,58.08000183,58.29000092,57.77402115,8175900,ORCL
7/26/19,58.34000015,58.65000153,58.20000076,58.5,57.98216248,6057200,ORCL
7/29/19,58.79000092,58.79000092,57.79999924,58.06000137,57.54605865,7439300,ORCL
7/30/19,57.75999832,58.15000153,57.43000031,57.49000168,56.9811058,6367200,ORCL
7/31/19,57.88000107,57.88000107,55.61999893,56.29999924,55.80163574,11966700,ORCL
8/1/19,56.29999924,56.84999847,55.52000046,55.88000107,55.3853569,10215200,ORCL
8/2/19,56.18999863,56.18999863,55,55.84000015,55.34570694,12644400,ORCL
8/5/19,55.09999847,55.09999847,53.68999863,53.75999832,53.28411484,16204600,ORCL
8/6/19,54.20000076,54.45000076,53.61000061,53.95999908,53.4823494,13149500,ORCL
8/7/19,53.13000107,54.06999969,52.97000122,53.34000015,52.867836,16344100,ORCL
8/8/19,53.72000122,54.75,53.72000122,54.65000153,54.16624069,12460700,ORCL
8/9/19,54.24000168,54.47000122,53.52000046,53.90000153,53.42288208,8471300,ORCL
8/12/19,53.68000031,53.79000092,53,53.25,52.77863312,6171000,ORCL
8/13/19,53.13999939,54.24000168,53,53.97000122,53.49226379,11014800,ORCL
8/14/19,53.34999847,53.36999893,52.24000168,52.31999969,51.85686874,12489200,ORCL
8/15/19,52.65000153,52.72000122,51.95999908,52.59000015,52.12447739,11257000,ORCL
8/16/19,53.18000031,53.70000076,53.00999832,53.59000015,53.11562347,9913100,ORCL
8/19/19,54.22000122,54.36999893,53.75999832,53.86999893,53.3931427,8273100,ORCL
8/20/19,53.52000046,53.84000015,52.90000153,52.97999954,52.51102448,7577800,ORCL
8/21/19,53.52999878,53.93000031,53.16999817,53.24000168,52.76872635,6113100,ORCL
8/22/19,53.58000183,53.72000122,52.88999939,53.18999863,52.7191658,6744900,ORCL
8/23/19,53.06000137,53.31999969,51.25,51.58000183,51.12342072,11374500,ORCL
8/26/19,52.13999939,52.31999969,51.83000183,52.13000107,51.6685524,8582300,ORCL
8/27/19,52.43999863,52.61999893,52.22000122,52.38999939,51.92624664,13853100,ORCL
8/28/19,52.20000076,52.20000076,51.61999893,51.95000076,51.49014282,7499000,ORCL
8/29/19,52.65000153,52.81000137,52.09000015,52.15999985,51.69828415,6858000,ORCL
8/30/19,52.5,52.54999924,51.75,52.06000137,51.59917068,7920000,ORCL
9/3/19,51.93999863,52,51.54999924,51.88999939,51.43067169,10128000,ORCL
9/4/19,52.34999847,53.13000107,52.22000122,52.97000122,52.50111389,10558300,ORCL
9/5/19,53.72999954,54.33000183,53.63000107,53.84000015,53.36341095,10414500,ORCL
9/6/19,54.09999847,54.13999939,53.13999939,53.15999985,52.68943024,11636100,ORCL
9/9/19,53.61999893,54.68000031,53.45000076,54.54000092,54.05721283,17803800,ORCL
9/10/19,54.54000092,55.47000122,54.13999939,55.47000122,54.97898483,19976400,ORCL
9/11/19,55.27000046,56.29000092,55.15999985,56.29000092,55.79172516,16749400,ORCL
9/12/19,54.34000015,54.88000107,52.90000153,53.88999939,53.41296768,28184400,ORCL
9/13/19,54,54.72000122,53.33000183,53.75,53.27420807,14736700,ORCL
9/16/19,53.40000153,53.56999969,52.79000092,53.13999939,52.66960907,15204200,ORCL
9/17/19,53.18000031,53.20000076,52.34999847,52.86999893,52.40199661,11111400,ORCL
9/18/19,52.81999969,52.84000015,51.86000061,52.56000137,52.09474182,8911800,ORCL
9/19/19,52.38999939,53.66999817,52.38999939,53.36999893,52.89757156,14855000,ORCL
9/20/19,53.70999908,54.25,53.41999817,53.47000122,52.99668884,59517000,ORCL
9/23/19,53.16999817,54.16999817,53.06000137,54.02000046,53.54182053,13863100,ORCL
9/24/19,54.13999939,54.49000168,53.11999893,53.34999847,52.8777504,15354800,ORCL
9/25/19,53.31000137,53.95000076,52.88999939,53.84000015,53.36341095,11607200,ORCL
9/26/19,54.11000061,54.33000183,53.47000122,53.95999908,53.4823494,13324300,ORCL
